,filename,label,probability
40,1097700100_15_1_right.png,Griffin,0.2090355008840561
41,1121900300_33_7_left.png,Eagle,0.19024954736232758
42,764700201_67_5_left.png,Eagle,0.21987909078598022
43,1121900300_72_1_right.png,Horse,0.17853881418704987
44,117500500_94_8_left.png,Dragon,0.3156178295612335
45,764700201_46_2_left.png,Horse,0.24784600734710693
46,764700201_28_8_right.png,Lion,0.27159246802330017
47,1587300601_27_3_left.png,Lion,0.20507876574993134
48,1121900300_33_6_left.png,Dog,0.8284050822257996
49,1121900300_12_1_left.png,Eagle,0.1914702206850052
50,764700201_46_3_left.png,Lion,0.282009094953537
51,1587300602_16_1_right.png,Bull,0.2269459366798401
52,186600401_86_1_left.png,Griffin,0.20437806844711304
53,1121900300_58_3_right.png,Lion,0.2150052785873413
54,764700201_67_4_left.png,Lion,0.3539856970310211
55,1274000200_104_5_right.png,Griffin,0.19458366930484772
56,764700201_31_3_right.png,Lion,0.17539894580841064
57,764700201_11_6_right.png,Human,0.28213033080101013
58,1712301301_41_2_right.png,Griffin,0.4061945974826813
59,1121900300_29_3_left.png,Eagle,0.19456136226654053
60,1097700100_55_2_right.png,Lion,0.2927212119102478
61,1587300601_34_6_right.png,Eagle,0.3178153932094574
62,1097700100_61_1_left.png,Lion,0.316645085811615
63,1121900300_12_7_right.png,Eagle,0.3525225818157196
64,1121900300_32_2_right.png,Lion,0.23853038251399994
65,1121900300_29_2_left.png,Lion,0.2737485468387604
66,1587300602_25_8_right.png,Griffin,0.36969268321990967
67,186600401_96_1_right.png,Griffin,0.5235955715179443
68,1359700100_56_3_right.png,Dog,0.3355458974838257
69,1097700100_56_1_left.png,Lion,0.39526793360710144
70,117500500_102_3_right.png,Dog,0.5336638689041138
71,186600401_113_1_right.png,Horse,0.3959163725376129
72,117500500_108_4_right.png,Horse,0.21157492697238922
73,1238001400_7_6_right.png,Griffin,0.20928837358951569
74,1712301301_105_2_right.png,Griffin,0.3503131866455078
75,186600401_51_5_right.png,Griffin,0.4140321612358093
76,764700201_29_8_left.png,Dragon,0.2719484865665436
77,117500500_83_6_left.png,Lion,0.16806268692016602
78,186600401_61_6_right.png,Griffin,0.15069107711315155
79,764700201_32_5_left.png,Dragon,0.18991965055465698
80,764700201_13_2_left.png,Lion,0.3308241665363312
81,117500500_83_7_left.png,Griffin,0.14661218225955963
82,1121900300_47_1_left.png,Leopard,0.18830911815166473
83,1359700100_46_5_right.png,Griffin,0.258046418428421
84,764700201_13_3_left.png,Lion,0.268945574760437
85,186600401_86_7_right.png,Dragon,0.3572204113006592
86,764700201_32_4_left.png,Dog,0.6895589232444763
87,764700201_24_3_left.png,Griffin,0.2745736837387085
88,1097700100_38_2_left.png,Lion,0.2670246958732605
89,1121900300_51_6_left.png,Human,0.2779797315597534
90,1121900300_22_4_right.png,Dragon,0.23745431005954742
91,186600401_87_8_left.png,Human,0.5892561674118042
92,1712301301_108_2_left.png,Griffin,0.46356886625289917
93,1587300601_45_3_left.png,Griffin,0.4500729441642761
94,1097700100_65_1_right.png,Unicorn,0.46521860361099243
95,1121900300_70_1_left.png,Dog,0.1932734251022339
96,1712301301_71_1_right.png,Lion,0.4215065836906433
97,764700201_21_5_right.png,Horse,0.17901499569416046
98,764700201_24_2_left.png,Eagle,0.4773378372192383
99,117500500_95_1_left.png,Eagle,0.18142865598201752
100,1712301301_82_2_left.png,Lion,0.7602013349533081
101,1587300601_45_2_left.png,Lion,0.5463709235191345
102,1587300602_32_6_right.png,Horse,0.2784408628940582
103,1274000200_120_2_right.png,Leopard,0.2843867540359497
104,764700201_75_2_right.png,Eagle,0.2558853328227997
105,764700201_55_7_right.png,Dog,0.16893258690834045
106,1587300602_19_1_left.png,Lion,0.21398667991161346
107,1587300602_12_3_right.png,Horse,0.33765265345573425
108,186600401_78_8_left.png,Griffin,0.36283671855926514
109,1587300601_23_8_right.png,Lion,0.41917383670806885
110,1587300602_18_4_right.png,Human,0.23275576531887054
111,1121900300_56_6_right.png,Lion,0.21601602435112
112,1359700100_292_3_right.png,Angel,0.5093439221382141
113,1587300602_38_1_right.png,Griffin,0.41838955879211426
114,1014800300_43_8_right.png,Griffin,0.48938047885894775
115,1587300602_7_2_right.png,Bull,0.45045262575149536
116,1359700100_61_8_right.png,Griffin,0.22871242463588715
117,1014800300_30_2_right.png,Lion,0.19348160922527313
118,1014800300_12_8_left.png,Griffin,0.185954749584198
119,1359700100_55_4_left.png,Griffin,0.4785265624523163
120,186600401_54_5_left.png,Dog,0.4428352117538452
121,186600401_75_2_left.png,Dragon,0.2021324783563614
122,186600401_76_8_right.png,Lion,0.20551002025604248
123,186600401_75_3_left.png,Human,0.4609466791152954
124,117500500_50_5_right.png,Lion,0.20044684410095215
125,1359700100_55_5_left.png,Griffin,0.3913995325565338
126,186600401_54_4_left.png,Griffin,0.26879313588142395
127,1359700100_43_2_left.png,Griffin,0.6317288279533386
128,1359700100_62_5_left.png,Griffin,0.40552201867103577
129,186600401_63_4_left.png,Human,0.16034942865371704
130,1712301301_24_1_left.png,Lion,0.5354502201080322
131,764700201_8_1_left.png,Lion,0.34568169713020325
132,1587300602_28_7_right.png,Griffin,0.3917146325111389
133,1587300601_40_4_right.png,Eagle,0.5147562026977539
134,1359700100_282_5_right.png,Human,0.5118511319160461
135,1359700100_62_4_left.png,Eagle,0.5593964457511902
136,186600401_63_5_left.png,Human,0.25975844264030457
137,764700201_65_4_right.png,Angel,0.2975034713745117
138,1359700100_43_3_left.png,Lion,0.2890932857990265
139,764700201_45_1_right.png,Lion,0.27568498253822327
140,1274000200_110_1_right.png,Lion,0.2325943410396576
141,1359700100_265_4_right.png,Griffin,0.31190282106399536
142,1359700100_59_6_left.png,Dragon,0.19945433735847473
143,186600401_58_7_left.png,Griffin,0.15442678332328796
144,1587300601_20_2_right.png,Griffin,0.23531119525432587
145,186600401_79_1_left.png,Dog,0.5279330015182495
146,1587300602_18_8_left.png,Griffin,0.5335444211959839
147,1359700100_59_7_left.png,Human,0.2794145345687866
148,1274000200_123_8_right.png,Griffin,0.251697301864624
149,1121900300_9_4_right.png,Dog,0.42037126421928406
150,1121900300_26_6_right.png,Dragon,0.1444426327943802
151,186600401_58_6_left.png,Dog,0.7161470055580139
152,1359700100_62_2_right.png,Dragon,0.2039843052625656
153,1014800300_33_8_right.png,Dragon,0.21420207619667053
154,186600401_45_1_right.png,Lion,0.35602688789367676
155,186600401_88_2_right.png,Human,0.1948903650045395
156,1587300602_4_8_right.png,Eagle,0.497999906539917
157,186600401_107_5_right.png,Human,0.3341290354728699
158,1712301301_28_2_left.png,Lion,0.45161566138267517
159,186600401_65_4_right.png,Lion,0.21831440925598145
160,1359700100_58_6_right.png,Eagle,0.42377737164497375
161,186600401_98_4_right.png,Lion,0.19514967501163483
162,186600401_55_7_right.png,Lion,0.24401047825813293
163,186600401_116_3_left.png,Human,0.20377936959266663
164,186600401_117_3_right.png,Human,0.1994856894016266
165,1587300602_34_4_left.png,Griffin,0.46476316452026367
166,1712301301_71_1_left.png,Griffin,0.49410924315452576
167,186600401_75_2_right.png,Eagle,0.2368493676185608
168,1587300602_15_3_left.png,Griffin,0.5170674324035645
169,117500500_47_5_left.png,Eagle,0.21683825552463531
170,1014800300_13_1_left.png,Eagle,0.3189311623573303
171,186600401_116_2_left.png,Human,0.8796293139457703
172,117500500_47_4_left.png,Dragon,0.19100423157215118
173,1587300602_15_2_left.png,Eagle,0.4037187993526459
174,1238001400_9_3_right.png,Horse,0.4639788568019867
175,117500500_106_1_right.png,Eagle,0.24910393357276917
176,1359700100_52_1_right.png,Griffin,0.7466899156570435
177,1587300602_34_5_left.png,Griffin,0.4421127736568451
178,186600401_92_3_right.png,Human,0.36589524149894714
179,1587300602_22_2_left.png,Griffin,0.4631359279155731
180,1121900300_16_5_right.png,Eagle,0.33116230368614197
181,1587300601_30_4_right.png,Griffin,0.21494802832603455
182,1014800300_24_1_left.png,Lion,0.15415722131729126
183,186600401_100_5_left.png,Lion,0.2388785481452942
184,764700201_35_1_right.png,Dragon,0.32032403349876404
185,1712301301_46_1_left.png,Griffin,0.46679848432540894
186,1587300602_22_3_left.png,Griffin,0.31763458251953125
187,764700201_15_4_right.png,Lion,0.2738449275493622
188,186600401_100_4_left.png,Angel,0.21143443882465363
189,1587300602_9_4_left.png,Bull,0.2297918051481247
190,1712301301_73_2_right.png,Lion,0.49668893218040466
191,117500500_88_8_left.png,Eagle,0.14273571968078613
192,764700201_23_6_right.png,Unicorn,0.13516491651535034
193,1587300602_17_8_right.png,Griffin,0.2814071774482727
194,1097700100_46_2_left.png,Griffin,0.3391827642917633
195,1587300601_26_3_right.png,Dog,0.3063938617706299
196,1587300602_9_5_left.png,Griffin,0.22262440621852875
197,1121900300_20_7_right.png,Bull,0.19263380765914917
198,764700201_29_1_right.png,Bull,0.1718890219926834
199,1238001400_11_3_right.png,Eagle,0.8213961720466614
200,1097700100_67_2_right.png,Human,0.3428111970424652
201,1359700100_64_3_right.png,Griffin,0.3630698025226593
202,186600401_69_2_right.png,Eagle,0.8357576131820679
203,186600401_49_7_right.png,Horse,0.2693214416503906
204,1097700100_71_2_left.png,Griffin,0.24051488935947418
205,1359700100_44_6_right.png,Griffin,0.19873447716236115
206,186600401_101_4_right.png,Griffin,0.3930579423904419
207,186600401_63_5_right.png,Eagle,0.25491446256637573
208,1238001400_5_5_right.png,Lion,0.25573065876960754
209,1121900300_41_4_left.png,Lion,0.2451144903898239
210,186600401_111_2_right.png,Unicorn,0.346568763256073
211,764700201_57_8_left.png,Lion,0.29543405771255493
212,1121900300_60_3_left.png,Dragon,0.5164956450462341
213,186600401_53_6_right.png,Unicorn,0.21163973212242126
214,1712301301_107_1_right.png,Griffin,0.5163686275482178
215,186600401_73_3_right.png,Dragon,0.17474442720413208
216,764700201_34_1_left.png,Dog,0.25328880548477173
217,1359700100_280_7_left.png,Lion,0.5448128581047058
218,764700201_15_6_left.png,Dog,0.24086786806583405
219,1587300601_36_8_left.png,Lion,0.20199579000473022
220,1121900300_60_2_left.png,Dog,0.2447407841682434
221,1712301301_118_1_left.png,Dragon,0.47622644901275635
222,764700201_15_7_left.png,Griffin,0.3088337481021881
223,186600401_59_1_right.png,Horse,0.16188277304172516
224,186600401_94_2_right.png,Griffin,0.4391157329082489
225,1359700100_280_6_left.png,Griffin,0.3469303250312805
226,1587300601_36_5_right.png,Human,0.3575136065483093
227,764700201_22_7_left.png,Griffin,0.2882881760597229
228,1097700100_57_1_right.png,Dragon,0.28834983706474304
229,1121900300_10_4_right.png,Eagle,0.166588693857193
230,764700201_19_2_right.png,Dragon,0.35277611017227173
231,1121900300_57_2_left.png,Lion,0.20265424251556396
232,1121900300_30_1_right.png,Lion,0.20848314464092255
233,1587300601_43_7_left.png,Lion,0.20481564104557037
234,764700201_22_6_left.png,Lion,0.2695099115371704
235,764700201_13_5_right.png,Lion,0.25355592370033264
236,764700201_60_8_left.png,Dragon,0.2112923562526703
237,1121900300_57_3_left.png,Lion,0.2964932322502136
238,1712301301_43_1_right.png,Griffin,0.42791226506233215
239,1587300601_43_6_left.png,Griffin,0.5073267221450806
240,1274000200_126_3_right.png,Bull,0.17452114820480347
241,764700201_73_3_right.png,Lion,0.3868870437145233
242,1712301301_114_2_left.png,Griffin,0.49560052156448364
243,1587300602_34_7_right.png,Angel,0.5500984787940979
244,1587300602_14_2_right.png,Eagle,0.7449026107788086
245,1097700100_24_2_left.png,Unicorn,0.380246639251709
246,1359700100_273_3_right.png,Unicorn,0.5256386995315552
247,764700201_53_6_right.png,Eagle,0.17187951505184174
248,1274000200_106_6_right.png,Eagle,0.20822612941265106
249,764700201_19_4_left.png,Griffin,0.5440946221351624
250,1274000200_116_6_left.png,Leopard,0.14576995372772217
251,1121900300_50_7_right.png,Human,0.30721092224121094
252,764700201_59_1_right.png,Eagle,0.2758575975894928
253,117500500_89_1_left.png,Dog,0.18048523366451263
254,1097700100_17_2_right.png,Griffin,0.41572001576423645
255,1359700100_294_2_right.png,Lion,0.3738383650779724
256,764700201_19_5_left.png,Human,0.22261948883533478
257,1274000200_116_7_left.png,Griffin,0.2699328064918518
258,1121900300_70_2_right.png,Dog,0.28815600275993347
259,1221100200_249_1_left.png,Griffin,0.4663098454475403
260,1274000200_121_7_left.png,Lion,0.20605528354644775
261,1014800300_16_6_right.png,Lion,0.287404865026474
262,1097700100_13_2_left.png,Dog,0.18672579526901245
263,1274000200_121_6_left.png,Leopard,0.1290690153837204
264,1712301301_123_2_left.png,Griffin,0.43674102425575256
265,186600401_96_2_left.png,Griffin,0.1870773881673813
266,186600401_97_8_right.png,Eagle,0.6160303354263306
267,1587300602_5_6_left.png,Griffin,0.5892293453216553
268,1238001400_8_4_left.png,Human,0.3480616509914398
269,1121900300_23_5_left.png,Eagle,0.23417867720127106
270,764700201_56_1_left.png,Eagle,0.9121417999267578
271,186600401_96_3_left.png,Human,0.265724241733551
272,1587300602_5_7_left.png,Eagle,0.5257236957550049
273,117500500_76_1_right.png,Human,0.16046570241451263
274,1238001400_8_5_left.png,Human,0.23541313409805298
275,1587300601_37_1_left.png,Eagle,0.24948497116565704
276,186600401_112_8_right.png,Dog,0.1594463586807251
277,1121900300_23_4_left.png,Eagle,0.23828662931919098
278,1121900300_14_4_left.png,Dragon,0.24361231923103333
279,1587300601_21_6_left.png,Griffin,0.4449155628681183
280,1121900300_35_3_left.png,Horse,0.12694591283798218
281,1097700100_27_1_right.png,Eagle,0.2818305194377899
282,186600401_80_4_left.png,Griffin,0.34427329897880554
283,764700201_61_1_left.png,Eagle,0.20489314198493958
284,1359700100_284_4_right.png,Lion,0.5747787356376648
285,1121900300_60_4_right.png,Eagle,0.22805097699165344
286,764700201_69_2_right.png,Horse,0.195708766579628
287,1221100200_249_1_right.png,Griffin,0.40035393834114075
288,764700201_40_6_left.png,Eagle,0.4223964214324951
289,1587300601_21_7_left.png,Lion,0.33168891072273254
290,764700201_63_5_right.png,Human,0.27550140023231506
291,1121900300_35_2_left.png,Human,0.6588634252548218
292,1587300602_24_1_right.png,Griffin,0.41574597358703613
293,1712301301_33_1_right.png,Griffin,0.3943929970264435
294,1121900300_14_5_left.png,Lion,0.3197430670261383
295,764700201_40_7_left.png,Dog,0.44653773307800293
296,186600401_80_5_left.png,Griffin,0.2248997986316681
297,1712301301_38_1_left.png,Griffin,0.5659392476081848
298,1587300601_18_5_right.png,Eagle,0.28792834281921387
299,764700201_17_7_right.png,Eagle,0.1859792321920395
300,1274000200_111_8_right.png,Lion,0.2238292396068573
301,1121900300_14_6_right.png,Human,0.5412247776985168
302,1359700100_268_8_left.png,Griffin,0.23234567046165466
303,1587300601_32_7_right.png,Bull,0.3000025153160095
304,1359700100_49_4_left.png,Bull,0.1679723560810089
305,186600401_48_5_left.png,Griffin,0.34475240111351013
306,186600401_69_2_left.png,Griffin,0.5277496576309204
307,1238001400_12_7_left.png,Angel,0.43586626648902893
308,117500500_96_8_right.png,Human,0.18660177290439606
309,117500500_104_2_right.png,Dog,0.17335262894630432
310,1359700100_50_2_right.png,Griffin,0.25167641043663025
311,186600401_57_4_right.png,Griffin,0.23624387383460999
312,1359700100_68_2_left.png,Griffin,0.3243175745010376
313,186600401_69_3_left.png,Lion,0.2850528955459595
314,1359700100_49_5_left.png,Leopard,0.4134657084941864
315,186600401_48_4_left.png,Griffin,0.1860903948545456
316,1238001400_12_6_left.png,Griffin,0.27704212069511414
317,186600401_77_1_right.png,Lion,0.28582823276519775
318,1014800300_34_3_left.png,Leopard,0.19462880492210388
319,186600401_110_7_left.png,Human,0.6423490643501282
320,1014800300_42_1_right.png,Dragon,0.3459464907646179
321,186600401_47_2_right.png,Lion,0.18683357536792755
322,1359700100_265_3_left.png,Griffin,0.2727353572845459
323,1014800300_15_4_left.png,Eagle,0.21805554628372192
324,186600401_105_6_right.png,Unicorn,0.21524591743946075
325,1359700100_52_8_left.png,Griffin,0.30624210834503174
326,186600401_67_7_right.png,Human,0.2422734797000885
327,1712301301_56_2_left.png,Human,0.27781161665916443
328,1359700100_265_2_left.png,Griffin,0.4742725193500519
329,1014800300_15_5_left.png,Lion,0.31623366475105286
330,1014800300_34_2_left.png,Eagle,0.4324793517589569
331,186600401_110_6_left.png,Griffin,0.5630617141723633
332,1587300602_32_1_left.png,Griffin,0.35149088501930237
333,1359700100_40_4_right.png,Dragon,0.2853780686855316
334,186600401_53_8_left.png,Leopard,0.24240370094776154
335,1712301301_119_2_right.png,Griffin,0.5482732653617859
336,1587300602_24_6_left.png,Lion,0.5549464225769043
337,1121900300_93_1_left.png,Eagle,0.23836395144462585
338,1587300601_22_1_right.png,Griffin,0.29727062582969666
339,117500500_57_7_left.png,Eagle,0.22680743038654327
340,186600401_64_8_left.png,Eagle,0.5572061538696289
341,186600401_106_1_left.png,Griffin,0.49439188838005066
342,1359700100_273_5_left.png,Griffin,0.220602348446846
343,117500500_57_6_left.png,Eagle,0.22199982404708862
344,764700201_27_4_right.png,Human,0.47614389657974243
345,1359700100_65_8_left.png,Human,0.44081366062164307
346,117500500_76_1_left.png,Leopard,0.1813749372959137
347,1712301301_61_2_left.png,Lion,0.3298449218273163
348,1587300602_24_7_left.png,Griffin,0.29087013006210327
349,1587300601_28_6_right.png,Eagle,0.3282466530799866
350,1359700100_273_4_left.png,Griffin,0.6291303634643555
351,1097700100_49_2_right.png,Human,0.2406378835439682
352,1587300602_20_3_right.png,Lion,0.47254300117492676
353,1014800300_19_6_left.png,Dragon,0.7322287559509277
354,764700201_67_7_right.png,Dog,0.492186039686203
355,1274000200_112_2_right.png,Lion,0.2947685718536377
356,1359700100_267_7_right.png,Lion,0.33668309450149536
357,1014800300_19_7_left.png,Lion,0.21237163245677948
358,1121900300_9_8_left.png,Dragon,0.22725072503089905
359,1274000200_118_5_right.png,Eagle,0.4970112144947052
360,764700201_34_8_right.png,Eagle,0.3089892268180847
361,1359700100_280_6_right.png,Griffin,0.4602465331554413
362,1587300601_42_7_right.png,Griffin,0.27530884742736816
363,1587300602_28_4_left.png,Griffin,0.6691476106643677
364,117500500_58_1_right.png,Human,0.3398200571537018
365,117500500_95_2_right.png,Bull,0.1689467877149582
366,1587300602_28_5_left.png,Horse,0.3423376977443695
367,1359700100_53_8_right.png,Unicorn,0.17360900342464447
368,1014800300_12_4_right.png,Eagle,0.3535740375518799
369,186600401_52_1_left.png,Griffin,0.1962250918149948
370,1587300602_33_8_left.png,Lion,0.28091710805892944
371,186600401_73_6_left.png,Human,0.6464489102363586
372,117500500_68_2_right.png,Griffin,0.29137811064720154
373,1014800300_18_3_right.png,Griffin,0.17378102242946625
374,186600401_73_7_left.png,Griffin,0.27702370285987854
375,1359700100_53_1_left.png,Griffin,0.2713586688041687
376,1587300602_5_1_right.png,Eagle,0.6150272488594055
377,1359700100_64_1_left.png,Human,0.3039928376674652
378,1274000200_108_3_right.png,Eagle,0.7078742384910583
379,1121900300_54_5_right.png,Eagle,0.31688183546066284
380,1274000200_128_6_right.png,Eagle,0.2070007175207138
381,1097700100_39_2_right.png,Eagle,0.6531888842582703
382,1587300602_30_5_right.png,Human,0.2438102662563324
383,186600401_65_1_left.png,Griffin,0.3681783974170685
384,1274000200_122_1_right.png,Lion,0.18135374784469604
385,1274000200_102_4_right.png,Lion,0.19650262594223022
386,764700201_57_4_right.png,Lion,0.16228634119033813
387,1121900300_93_1_right.png,Eagle,0.24612943828105927
388,1359700100_277_1_right.png,Human,0.2677103579044342
389,186600401_107_8_left.png,Griffin,0.3816576302051544
390,1587300601_27_7_right.png,Griffin,0.3444094955921173
391,1274000200_104_8_right.png,Lion,0.25912097096443176
392,1359700100_54_6_left.png,Lion,0.26992976665496826
393,764700201_28_5_right.png,Dog,0.3062264621257782
394,186600401_55_7_left.png,Lion,0.3265322148799896
395,1238001400_10_7_right.png,Human,0.31210973858833313
396,764700201_22_2_right.png,Mermaid,0.2973442077636719
397,186600401_74_1_left.png,Eagle,0.11160208284854889
398,1359700100_54_7_left.png,Griffin,0.4120722711086273
399,186600401_55_6_left.png,Dog,0.3379548490047455
400,1587300602_22_8_left.png,Griffin,0.3620256781578064
401,1359700100_63_7_left.png,Lion,0.40214091539382935
402,186600401_62_6_left.png,Griffin,0.2284100353717804
403,186600401_62_1_right.png,Griffin,0.4249545931816101
404,764700201_9_3_left.png,Eagle,0.2148527354001999
405,1359700100_63_6_left.png,Griffin,0.4200182855129242
406,186600401_62_7_left.png,Human,0.15182814002037048
407,186600401_68_6_right.png,Human,0.42319774627685547
408,1359700100_65_7_right.png,Griffin,0.5313922762870789
409,186600401_48_3_right.png,Griffin,0.2914186418056488
410,1014800300_14_8_right.png,Lion,0.22259196639060974
411,117500500_83_8_right.png,Human,0.5933992862701416
412,1712301301_25_2_left.png,Unicorn,0.7599053382873535
413,764700201_9_2_left.png,Lion,0.25756675004959106
414,186600401_58_5_right.png,Horse,0.245528906583786
415,1359700100_55_4_right.png,Griffin,0.5647483468055725
416,1587300602_18_3_left.png,Unicorn,0.4428052008152008
417,117500500_101_4_right.png,Lion,0.23483876883983612
418,186600401_110_6_right.png,Dog,0.43980973958969116
419,186600401_52_2_right.png,Unicorn,0.3244476020336151
420,1587300602_18_2_left.png,Lion,0.2383449375629425
421,186600401_72_7_right.png,Griffin,0.2713339328765869
422,764700201_32_4_right.png,Lion,0.3240145742893219
423,764700201_12_1_right.png,Eagle,0.2102828025817871
424,1359700100_278_1_left.png,Griffin,0.6470559239387512
425,1712301301_48_2_right.png,Griffin,0.533705472946167
426,764700201_9_4_right.png,Lion,0.31842175126075745
427,1712301301_85_1_right.png,Unicorn,0.4784066379070282
428,1587300601_37_1_right.png,Griffin,0.20772984623908997
429,1121900300_48_8_right.png,Dragon,0.1856570839881897
430,1121900300_31_5_right.png,Eagle,0.9087907075881958
431,1587300601_17_4_right.png,Griffin,0.6795299053192139
432,1014800300_33_5_left.png,Griffin,0.36310499906539917
433,186600401_117_1_left.png,Unicorn,0.19663847982883453
434,1121900300_51_3_right.png,Horse,0.23982073366641998
435,1014800300_12_2_left.png,Lion,0.2655256688594818
436,186600401_75_8_left.png,Griffin,0.4135296642780304
437,764700201_21_8_right.png,Lion,0.21249882876873016
438,1587300602_14_1_left.png,Human,0.2965461313724518
439,1014800300_12_3_left.png,Eagle,0.24925096333026886
440,764700201_72_7_right.png,Eagle,0.18491844832897186
441,1274000200_127_7_right.png,Human,0.18021394312381744
442,1014800300_33_4_left.png,Human,0.43192058801651
443,1587300602_35_3_right.png,Lion,0.3250788152217865
444,1359700100_272_7_right.png,Unicorn,0.529577910900116
445,1587300602_15_6_right.png,Dragon,0.16320820152759552
446,1712301301_70_2_left.png,Griffin,0.37254470586776733
447,1274000200_107_2_right.png,Griffin,0.22195570170879364
448,764700201_52_2_right.png,Eagle,0.20924101769924164
449,1359700100_46_8_right.png,Angel,0.4643460810184479
450,1014800300_17_2_right.png,Lion,0.43654659390449524
451,1359700100_43_8_left.png,Dragon,0.3484551012516022
452,117500500_50_1_left.png,Lion,0.32098695635795593
453,1712301301_47_2_left.png,Unicorn,0.39688640832901
454,186600401_101_7_left.png,Human,0.18754656612873077
455,1587300602_23_1_left.png,Lion,0.36671143770217896
456,117500500_47_6_right.png,Dog,0.1487046480178833
457,186600401_101_6_left.png,Lion,0.4336564242839813
458,1359700100_58_4_left.png,Human,0.26922744512557983
459,186600401_59_5_left.png,Griffin,0.1722315400838852
460,186600401_51_8_right.png,Dog,0.16919416189193726
461,186600401_78_2_left.png,Human,0.17792867124080658
462,117500500_90_4_right.png,Human,0.29440149664878845
463,186600401_78_3_left.png,Dog,0.246054008603096
464,1359700100_58_5_left.png,Griffin,0.2800254225730896
465,1014800300_27_1_right.png,Human,0.16076186299324036
466,186600401_59_4_left.png,Dog,0.18363626301288605
467,764700201_62_1_right.png,Human,0.35559606552124023
468,1587300602_25_5_right.png,Griffin,0.2626379132270813
469,1712301301_29_1_left.png,Unicorn,0.41751816868782043
470,764700201_5_1_left.png,Lion,0.960491955280304
471,1274000200_117_4_right.png,Human,0.47496646642684937
472,764700201_42_4_right.png,Dog,0.7178724408149719
473,764700201_48_3_right.png,Bull,0.5520592331886292
474,1359700100_268_6_right.png,Griffin,0.22769126296043396
475,1712301301_38_2_right.png,Lion,0.5781809687614441
476,764700201_68_6_right.png,Eagle,0.2354981005191803
477,186600401_91_4_left.png,Griffin,0.33490943908691406
478,1121900300_15_2_right.png,Leopard,0.25133705139160156
479,1587300601_33_3_right.png,Lion,0.3358801305294037
480,1097700100_72_2_right.png,Lion,0.8313099145889282
481,1587300601_30_6_left.png,Unicorn,0.2607525885105133
482,764700201_13_8_left.png,Lion,0.1364014595746994
483,186600401_91_5_left.png,Human,0.29166126251220703
484,1712301301_66_2_right.png,Unicorn,0.4250072240829468
485,1587300601_19_1_right.png,Lion,0.3609289824962616
486,1359700100_282_8_right.png,Lion,0.3657829463481903
487,1587300601_39_4_right.png,Lion,0.25545910000801086
488,1587300601_30_7_left.png,Dog,0.4128469228744507
489,117500500_50_8_right.png,Eagle,0.39229118824005127
490,186600401_114_4_right.png,Deer,0.16372933983802795
491,1121900300_32_5_left.png,Bull,0.17131073772907257
492,186600401_87_2_left.png,Leopard,0.26905086636543274
493,764700201_66_7_left.png,Lion,0.328693687915802
494,186600401_76_5_right.png,Griffin,0.2599739134311676
495,1712301301_122_2_right.png,Griffin,0.4882347285747528
496,1587300601_26_1_left.png,Bull,0.2934688329696655
497,1121900300_32_4_left.png,Dog,0.4144898056983948
498,764700201_24_8_left.png,Horse,0.24903146922588348
