book_id,image_name,kingdom
1121900300,1121900300_53_1_left,ir
1121900300,1121900300_53_1_right,ir
1121900300,1121900300_53_2_left,ir
1121900300,1121900300_53_2_right,ir
1121900300,1121900300_53_3_left,ir
1121900300,1121900300_53_3_right,ir
1121900300,1121900300_53_4_left,ir
1121900300,1121900300_53_4_right,ir
1121900300,1121900300_53_5_left,ir
1121900300,1121900300_53_5_right,ir
1121900300,1121900300_53_6_left,ir
1121900300,1121900300_53_6_right,ir
1121900300,1121900300_54_1_left,ir
1121900300,1121900300_54_1_right,ir
1121900300,1121900300_54_2_left,ir
1121900300,1121900300_54_2_right,ir
1121900300,1121900300_54_3_left,ir
1121900300,1121900300_54_3_right,ir
1121900300,1121900300_54_4_left,ir
1121900300,1121900300_54_4_right,ir
1121900300,1121900300_54_5_left,ir
1121900300,1121900300_54_5_right,ir
1121900300,1121900300_54_6_left,ir
1121900300,1121900300_54_6_right,ir
1121900300,1121900300_54_7_left,ir
1121900300,1121900300_54_7_right,ir
1121900300,1121900300_54_8_left,ir
1121900300,1121900300_54_8_right,ir
1121900300,1121900300_55_1_left,ir
1121900300,1121900300_55_1_right,ir
1121900300,1121900300_55_2_left,ir
1121900300,1121900300_55_2_right,ir
1121900300,1121900300_55_3_left,ir
1121900300,1121900300_55_3_right,ir
1121900300,1121900300_55_4_left,ir
1121900300,1121900300_55_4_right,ir
1121900300,1121900300_55_5_left,ir
1121900300,1121900300_55_5_right,ir
1121900300,1121900300_55_6_left,ir
1121900300,1121900300_55_6_right,ir
1121900300,1121900300_55_7_left,ir
1121900300,1121900300_55_7_right,ir
1121900300,1121900300_55_8_left,ir
1121900300,1121900300_55_8_right,ir
1121900300,1121900300_56_1_left,ir
1121900300,1121900300_56_1_right,ir
1121900300,1121900300_56_2_left,ir
1121900300,1121900300_56_2_right,ir
1121900300,1121900300_56_3_left,ir
1121900300,1121900300_56_3_right,ir
1121900300,1121900300_56_4_left,ir
1121900300,1121900300_56_4_right,ir
1121900300,1121900300_56_5_left,ir
1121900300,1121900300_56_5_right,ir
1121900300,1121900300_56_6_left,ir
1121900300,1121900300_56_6_right,ir
1121900300,1121900300_56_7_left,ir
1121900300,1121900300_56_7_right,ir
1121900300,1121900300_56_8_left,ir
1121900300,1121900300_56_8_right,ir
1121900300,1121900300_57_1_left,ir
1121900300,1121900300_57_1_right,ir
1121900300,1121900300_57_2_left,ir
1121900300,1121900300_57_2_right,ir
1121900300,1121900300_57_3_left,ir
1121900300,1121900300_57_3_right,ir
1121900300,1121900300_57_4_left,ir
1121900300,1121900300_57_4_right,ir
1121900300,1121900300_57_5_left,ir
1121900300,1121900300_57_5_right,ir
1121900300,1121900300_57_6_left,ir
1121900300,1121900300_57_6_right,ir
1121900300,1121900300_57_7_left,ir
1121900300,1121900300_57_7_right,ir
1121900300,1121900300_57_8_left,ir
1121900300,1121900300_57_8_right,ir
1121900300,1121900300_58_1_left,ir
1121900300,1121900300_58_1_right,ir
1121900300,1121900300_58_2_left,ir
1121900300,1121900300_58_2_right,ir
1121900300,1121900300_58_3_left,ir
1121900300,1121900300_58_3_right,ir
1121900300,1121900300_58_4_left,ir
1121900300,1121900300_58_4_right,ir
1121900300,1121900300_58_5_left,ir
1121900300,1121900300_58_5_right,ir
1121900300,1121900300_58_6_left,ir
1121900300,1121900300_58_6_right,ir
1121900300,1121900300_58_7_left,ir
1121900300,1121900300_58_7_right,ir
1121900300,1121900300_58_8_left,ir
1121900300,1121900300_58_8_right,ir
1121900300,1121900300_60_1_left,ir
1121900300,1121900300_60_1_right,ir
1121900300,1121900300_60_2_left,ir
1121900300,1121900300_60_2_right,ir
1121900300,1121900300_60_3_left,ir
1121900300,1121900300_60_3_right,ir
1121900300,1121900300_60_4_left,ir
1121900300,1121900300_60_4_right,ir
1121900300,1121900300_60_5_left,ir
1121900300,1121900300_60_5_right,ir
1121900300,1121900300_60_6_left,ir
1121900300,1121900300_60_6_right,ir
1121900300,1121900300_60_7_left,ir
1121900300,1121900300_60_7_right,ir
1121900300,1121900300_60_8_left,ir
1121900300,1121900300_60_8_right,ir
1121900300,1121900300_61_1_left,ir
1121900300,1121900300_61_1_right,ir
1121900300,1121900300_61_2_left,ir
1121900300,1121900300_61_2_right,ir
1121900300,1121900300_61_3_left,ir
1121900300,1121900300_61_3_right,ir
1121900300,1121900300_61_4_left,ir
1121900300,1121900300_61_4_right,ir
1121900300,1121900300_61_5_left,ir
1121900300,1121900300_61_5_right,ir
1121900300,1121900300_61_6_left,ir
1121900300,1121900300_61_6_right,ir
1121900300,1121900300_61_7_left,ir
1121900300,1121900300_61_7_right,ir
1121900300,1121900300_61_8_left,ir
1121900300,1121900300_61_8_right,ir
1121900300,1121900300_62_1_left,ir
1121900300,1121900300_62_1_right,ir
1121900300,1121900300_62_2_left,ir
1121900300,1121900300_62_2_right,ir
1121900300,1121900300_62_3_left,ir
1121900300,1121900300_62_3_right,ir
1121900300,1121900300_62_4_left,ir
1121900300,1121900300_62_4_right,ir
1121900300,1121900300_62_5_left,ir
1121900300,1121900300_62_5_right,ir
1121900300,1121900300_62_6_left,ir
1121900300,1121900300_62_6_right,ir
1121900300,1121900300_62_7_left,ir
1121900300,1121900300_62_7_right,ir
1121900300,1121900300_62_8_left,ir
1121900300,1121900300_62_8_right,ir
1121900300,1121900300_63_1_left,ir
1121900300,1121900300_63_1_right,ir
1121900300,1121900300_63_2_left,ir
1121900300,1121900300_63_2_right,ir
1121900300,1121900300_63_3_left,ir
1121900300,1121900300_63_3_right,ir
1121900300,1121900300_63_4_left,ir
1121900300,1121900300_63_4_right,ir
1121900300,1121900300_63_5_left,ir
1121900300,1121900300_63_5_right,ir
1121900300,1121900300_63_6_left,ir
1121900300,1121900300_63_6_right,ir
1121900300,1121900300_63_7_left,ir
1121900300,1121900300_63_7_right,ir
1121900300,1121900300_63_8_left,ir
1121900300,1121900300_63_8_right,ir
1121900300,1121900300_65_1_left,ir
1121900300,1121900300_65_1_right,ir
1121900300,1121900300_65_2_left,ir
1121900300,1121900300_65_2_right,ir
1121900300,1121900300_67_1_left,ir
1121900300,1121900300_67_1_right,ir
1121900300,1121900300_67_2_left,ir
1121900300,1121900300_67_2_right,ir
1121900300,1121900300_67_3_left,ir
1121900300,1121900300_67_3_right,ir
1121900300,1121900300_67_4_left,ir
1121900300,1121900300_67_4_right,ir
1121900300,1121900300_67_5_left,ir
1121900300,1121900300_67_5_right,ir
1121900300,1121900300_67_6_left,ir
1121900300,1121900300_67_6_right,ir
1121900300,1121900300_67_7_left,ir
1121900300,1121900300_67_7_right,ir
1121900300,1121900300_67_8_left,ir
1121900300,1121900300_67_8_right,ir
1121900300,1121900300_68_1_left,ir
1121900300,1121900300_68_1_right,ir
1121900300,1121900300_68_2_left,ir
1121900300,1121900300_68_2_right,ir
1121900300,1121900300_68_3_left,ir
1121900300,1121900300_68_3_right,ir
1121900300,1121900300_68_4_left,ir
1121900300,1121900300_68_4_right,ir
1121900300,1121900300_68_5_left,ir
1121900300,1121900300_68_5_right,ir
1121900300,1121900300_68_6_left,ir
1121900300,1121900300_68_6_right,ir
1121900300,1121900300_68_7_left,ir
1121900300,1121900300_68_7_right,ir
1121900300,1121900300_68_8_left,ir
1121900300,1121900300_68_8_right,ir
1121900300,1121900300_69_1_left,ir
1121900300,1121900300_69_1_right,ir
1121900300,1121900300_69_2_left,ir
1121900300,1121900300_69_2_right,ir
1121900300,1121900300_69_3_left,ir
1121900300,1121900300_69_3_right,ir
1121900300,1121900300_69_4_left,ir
1121900300,1121900300_69_4_right,ir
1121900300,1121900300_69_5_left,ir
1121900300,1121900300_69_5_right,ir
1121900300,1121900300_69_6_left,ir
1121900300,1121900300_69_6_right,ir
1121900300,1121900300_69_7_left,ir
1121900300,1121900300_69_7_right,ir
1121900300,1121900300_69_8_left,ir
1121900300,1121900300_69_8_right,ir
1121900300,1121900300_70_1_left,ir
1121900300,1121900300_70_1_right,ir
1121900300,1121900300_70_2_left,ir
1121900300,1121900300_70_2_right,ir
1121900300,1121900300_70_3_left,ir
1121900300,1121900300_70_3_right,ir
1121900300,1121900300_70_4_left,ir
1121900300,1121900300_70_4_right,ir
1121900300,1121900300_70_5_left,ir
1121900300,1121900300_70_5_right,ir
1121900300,1121900300_70_6_left,ir
1121900300,1121900300_70_6_right,ir
1121900300,1121900300_70_7_left,ir
1121900300,1121900300_70_7_right,ir
1121900300,1121900300_70_8_left,ir
1121900300,1121900300_70_8_right,ir
1121900300,1121900300_71_1_left,ir
1121900300,1121900300_71_1_right,ir
1121900300,1121900300_71_2_left,ir
1121900300,1121900300_71_2_right,ir
1121900300,1121900300_71_3_left,ir
1121900300,1121900300_71_3_right,ir
1121900300,1121900300_72_1_left,ir
1121900300,1121900300_72_1_right,ir
1121900300,1121900300_72_2_left,ir
1121900300,1121900300_72_2_right,ir
1121900300,1121900300_72_3_left,ir
1121900300,1121900300_72_3_right,ir
1121900300,1121900300_72_4_left,ir
1121900300,1121900300_72_4_right,ir
1121900300,1121900300_85_1_left,en
1121900300,1121900300_85_1_right,en
1121900300,1121900300_88_1_left,en
1121900300,1121900300_88_1_right,en
1121900300,1121900300_93_1_left,en
1121900300,1121900300_93_1_right,en
1121900300,1121900300_96_1_left,en
1121900300,1121900300_96_1_right,en
1121900300,1121900300_98_1_left,en
1121900300,1121900300_98_1_right,en
1121900300,1121900300_9_1_left,en
1121900300,1121900300_9_1_right,en
1121900300,1121900300_9_2_left,en
1121900300,1121900300_9_2_right,en
1121900300,1121900300_9_3_left,en
1121900300,1121900300_9_3_right,en
1121900300,1121900300_9_4_left,en
1121900300,1121900300_9_4_right,en
1121900300,1121900300_9_5_left,en
1121900300,1121900300_9_5_right,en
1121900300,1121900300_9_6_left,en
1121900300,1121900300_9_6_right,en
1121900300,1121900300_9_7_left,en
1121900300,1121900300_9_7_right,en
1121900300,1121900300_9_8_left,en
1121900300,1121900300_9_8_right,en
